1053,39514
1054,37171
1055,49723
1056,25712
1057,46351
1058,673
1059,37476,18165
1060,24076
1061,125
1062,120
1063,35790
1064,24076
1065,45139
1066,13123
1067,46760
1068,18861
1069,29569,36362
1070,35319
1071,30510
1072,11952
1073,120
1074,40858
1075,19122
1076,37476,18165
1077,24073
1078,11286
1079,36362
1080,16670
1081,33825
1082,41242
1083,44481
1084,18165
1085,36362,14495
1086,19901
1087,38972
1088,12580
1089,33763
1090,43176
1091,38925
1092,3753
1093,19122
1094,29223
1095,12599
1096,35170
1097,36013
1098,41257
1099,26337
1100,31633
1101,34721
1102,39900
1103,42033
1104,7301
1105,33763
1106,36460
1107,8967
1108,11286
1109,24076
1110,12580,41225
1111,36457
1112,32151
1113,32151
1114,19122,19226
1115,13416
1116,40084
1117,20209
1118,24074
1119,17653
1120,32151,12912
1121,29121,32515
1122,19453
1123,28800
1124,36460
1125,44044
1126,44044
1127,44999
1128,34346
1129,46760
1130,46760
1131,22599
1132,24076
1133,24076
1134,22565
1135,18165
1136,44102
1137,47378
1138,24076
1139,678
1140,673
1141,16165
1142,14160
1143,49723
1144,18358
1145,25712
1146,33769
1147,24974
1148,13045
1149,12896
1150,39987
1151,25712
1152,39987
1153,14333
1154,44090
1155,12943
1156,18861
1157,24076
1158,24076
1159,24076
1160,24076
1161,18165
1162,24076
1163,24076
1164,24076
1165,24076
1166,24076
1167,9165
1168,46760
1169,38257
1170,18165
1171,29223
1172,18165
1173,18165
1174,13862
1175,33769
1176,33763
1177,44092
1178,44102
1179,12579
1180,41242
1181,33763
1182,25712
1183,19122
1184,24076
1185,36230
1186,17653
1187,11286
1188,120
1189,24843
1190,4691,8800
1191,38972
1192,33279
1193,29649
1194,32708
1195,32708
1196,21225
1197,41242
1198,39213
1199,7174
1200,242,7969
1201,46760
1202,46760
1203,23709
1204,27797
1205,44102
1206,37171,35319
1207,24076
1208,18165
1209,44388
1210,3123
1211,13123
1212,34885
1213,18165
1214,11360
1215,10168
1216,19122,36470
1217,19122
1218,18165
1219,37171
1220,18595
1221,30902
1222,46760
1223,18167
1224,25660
1225,26117
1226,27351
1227,38972
1228,25712
1229,13862
1230,24076
1231,37171
1232,37953
1233,33649
1234,49723
1235,21741
1236,36362,44102
1237,12279
1238,11284
1239,33763
1240,25712
1241,3217
1242,48751
1243,34346
1244,44092
1245,15067
1246,15067
1247,15067
1248,15067
1249,15067
1250,15067
1251,15067
1252,15067
1253,15067
1254,15067
1255,15067
1256,15067
1257,38667
1258,44102,25660
1259,9280
1260,9278
1261,18165
1262,19070
1263,38809
1264,36457
1265,18165
1266,29223
1267,18184
1268,33307
1269,46081
1270,32902
1271,37424
1272,18165
1273,20208
1274,24076
1275,49723
1276,32151
1277,25150
1278,19344
1279,11284,12854
1280,26117
1281,37476,18165
1282,49364
1283,12305
1284,41886
1285,45980
1286,49723
1287,16784,43119
1288,5607
1289,34346
1290,6214
1291,29223
1292,19122
1293,43637
1294,34655
1295,34346
1296,4474
1297,44090
1298,3227
1299,44481
1300,45139
1301,44092
1302,41332
1303,21657
1304,45980
1305,16312
1306,45326
1307,48162
1308,16165
1309,40107
1310,301
1311,45063
1312,49723
1313,28724
1314,125
1315,34655
1316,29223
1317,23420
1318,47074
1319,46760
1320,19122
1321,41922
1322,40388
1323,39107
1324,3546
1325,44340
1326,29223
1327,41886
1328,32151,12912
1329,22596
1330,44538
1331,36734
1332,29872
1333,46760
1334,32378
1335,2071
1336,8891
1337,49723
1338,17653
1339,46760
1340,26552
1341,24076
1342,49723
1343,37953
1344,25660
1345,37270
1346,43662
1347,24076
1348,33786
1349,37171
1350,24102
1351,36416
1352,18165
1353,25660
1354,12912
1355,15316
1356,39987
1357,19122
1358,7633
1359,22599
1360,12580
1361,19476
1362,41225
1363,25712
1364,44102
1365,35319
1366,33763
1367,18165
1368,33763
1369,46760
1370,32914
1371,40099
1372,27878
1373,18165
1374,9280
1375,9278
1376,25186
1377,47034
1378,40242
1379,47281
1380,39987
1381,33763
1382,22088,37171
1383,27736
1384,18165
1385,37476,18165
1386,44762
1387,24076
1388,24076
1389,24076
1390,24076
1391,35701
1392,18165
1393,37476,18165
1394,3546
1395,3553
1396,12580
1397,44102
1398,24076
1399,37476,18165
1400,29986
1401,11005
1402,37476,33763
1403,17610
1404,24076
1405,18165
1406,37476,18165
1407,12269
1408,12225
1409,44092
1410,37476,18165
1411,28908
1412,24076
1413,11753
1414,1710
1415,21741
1416,25712
1417,29223
1418,37530
1419,21741
1420,10608
1421,3217
1422,1914
1423,24076
1424,43384
1425,19122,19226
1426,18165
1427,44538
1428,12269
1429,17281
1430,36457
1431,24076
1432,19738
1433,34346
1434,12225
1435,49723
1436,49723
1437,49723
1438,15231
1439,45139
1440,37171
1441,15231
1442,45139
1443,30993
1444,33065
1445,11038
1446,15250
1447,20716
1448,47647
1449,49723
1450,28633
1451,33366
1452,3808
1453,37171
1454,29121
1455,37171
1456,13077
1457,31499
1458,7078
1459,37480,18165
1460,21803,13288
1461,29770
1462,24076
1463,24076
1464,24076
1465,18552
1466,19122
1467,19122,34926
1468,34655
1469,18165
1470,9793
1471,20772
1472,3114
1473,44916
1474,1290
1475,12580
1476,36362
1477,18283
1478,24076
1479,37480,46760
1480,46760
1481,44248
1482,40379
1483,29994
1484,44102
1485,33763
1486,46760
1487,30351,37270
1488,24076
1489,33769
1490,36362
1491,8092
1492,33763
1493,19173
1494,17653
1495,49723,32903
1496,35327
1497,33763
1498,40593
1499,33649
1500,39516
1501,45909
1502,37476,33763
1503,18165
1504,44090
1505,33763
1506,1262
1507,18165
1508,873
1509,3217
1510,15716
1511,12580
1512,34277
1513,46081
1514,21584
1515,30265
1516,17653
1517,24073
1518,49723,37771
1519,31388
1520,12541
1521,11284
1522,28155
1523,38921
1524,17761
1525,49723
1526,25660
1527,49364
1528,25151
1529,34872,44102
1530,19890
1531,24076
1532,18165
1533,47034
1534,673
1535,21886
1536,49723
1537,12580
1538,18861,47907
1539,37171
1540,25660
1541,37270
1542,49723
1543,49723
1544,29121
1545,18165
1546,38257
1547,24076
1548,24076
1549,11666
1550,11284
1551,23420
1552,125
1553,120
1554,8092
1555,8092
1556,22730
1557,34190
1558,29121
1559,49723
1560,37171
1561,46760
1562,12580
1563,13862
1564,21466
1565,18165
1566,3217
1567,23420,33814
1568,19122,34926
1569,37171
1570,673
1571,25712
1572,18165
1573,24076
1574,18204
1575,43087
1576,23996
1577,41638
1578,19080
1579,39110,19080
1580,22189
1581,22189
1582,22769
1583,46753
1584,18114
1585,13833
1586,41044
1587,49723
1588,39328
1589,48171
1590,33825
1591,16926,23420
1592,33307
1593,7969
1594,37476,18165
1595,19344
1596,44102,25660
1597,18861
1598,46713
1599,41332
1600,19122
1601,43192
1602,11284
1603,9708
1604,31767
1605,3014
1606,46760
1607,37476,33763
1608,56
1609,6471
1610,4825
1611,16323
1612,37476,46760
1613,41225
1614,22088,37171
1615,49723
1616,25712
1617,16481
1618,18165
1619,18165
1620,384
1621,34446
1622,48459
1623,41124
1624,41124
1625,15362
1626,19220
1627,24946
1628,42121
1629,30043
1630,30328
1631,7605
1632,49892
1633,36816
1634,37437
1635,37977
1636,38614
1637,41595
1638,40564
1639,41279
1640,36716
1641,36896
1642,48995
1643,49106
1644,49364
1645,301
1646,8477
1647,37424
1648,37424
1649,18802
1650,3627
1651,18165
1652,39987
1653,16481
1654,21644
1655,25569
1656,25569
1657,25569
1658,15461
1659,27736
1660,32282
1661,2498
1662,46081
1663,17653
1664,33846
1665,49723
1666,13283
1667,39987
1668,24076
1669,678
1670,673
1671,45433
1672,18165
1673,18165
1674,47647
1675,18165
1676,16629
1677,17610
1678,24076
1679,48305
1680,125
1681,120
1682,13851
1683,39720
1684,4825
1685,33651
1686,18165
1687,44090
1688,23825
1689,49723,23391
1690,8956
1691,7302
1692,12075
1693,34666
1694,11728
1695,49239
1696,29371
1697,30807
1698,31459
1699,37093
1700,7170
1701,37114
1702,48189
1703,49275
1704,7301
1705,39987
1706,48692
1707,12838
1708,13278
1709,48714
1710,44090
1711,30069
1712,27160
1713,29223
1714,49135
1715,33763
1716,19344
1717,42224
1718,36230
1719,18165
1720,16501
1721,49723
1722,19344
1723,19344
1724,37476,18165
1725,44999
1726,38972
1727,3114
1728,46760
1729,25958
1730,16460
1731,20166
1732,3524
1733,5444
1734,33769
1735,36038
1736,29223
1737,38079
1738,36038
1739,13862
1740,16481
1741,16607
1742,39987
1743,16607
1744,16607
1745,46760
1746,38079,16607
1747,38079,16607
1748,16607
1749,7174
1750,16607
1751,44090
1752,16607
1753,38079
1754,37476,18165
1755,16607
1756,19890
1757,12579
1758,16607
1759,36038
1760,7439
1761,47265
1762,16607
1763,44090
1764,44557
1765,14825
1766,49723,22088
1767,25798
1768,5445
1769,43328
1770,26211
1771,27736
1772,33769
1773,25438
1774,25712
1775,24074
1776,29223
1777,42224
1778,36230
1779,19344
1780,33763
1781,34655
1782,11753
1783,46760
1784,33763
1785,19606
1786,37171
1787,37171
1788,24076
1789,402
1790,25712
1791,41242
1792,29223
1793,19344
1794,1375
1795,29770
1796,46760
1797,17165
1798,33769
1799,27794
1800,25069
1801,24076
1802,43176
1803,28802,36353
1804,22599
1805,47647
1806,27973
1807,36457
1808,20614
1809,24076
1810,24076
1811,25712
1812,11756
1813,15828
1814,17715
1815,27549
1816,16063
1817,33140
1818,35525
1819,24563
1820,49702
1821,12579
1822,43328
1823,301
1824,17653
1825,38972
1826,45101,14418
1827,12580
1828,24076
1829,24076
1830,49723
1831,25150
1832,23064,14418
1833,44092
1834,37476,18165
1835,37476,18165
1836,18077
1837,3021
1838,8092
1839,24726
1840,120
1841,33065
1842,33825
1843,29121
1844,45913
1845,15250,17653
1846,24076
1847,37476,18165
1848,17238
1849,49516
1850,11402
1851,38972
1852,24076
1853,42380
1854,21888
1855,40560
1856,18165
1857,30069
1858,38124
1859,39407
1860,29782
1861,19344
1862,36362
1863,44102
1864,21741
1865,9324
1866,33448
1867,37476,33763
1868,43000
1869,9324
1870,24076
1871,17669
1872,21741
1873,17067
1874,17067
1875,26189
1876,9165
1877,24954
1878,24076
1879,46813
1880,42117
1881,19288
1882,49723
1883,24076
1884,22897
1885,22897
1886,24076
1887,24076
1888,38667,39446
1889,49211
1890,2129
1891,43635
1892,38972
1893,38257,22596
1894,38257
1895,37171
1896,25712
1897,49390
1898,38972
1899,33041
1900,34399
1901,17653,36457
1902,37953
1903,18792
1904,4780
1905,30069
1906,29223
1907,18165
1908,10417
1909,18165
1910,29223
1911,24076
1912,41225
1913,12912
1914,3217
1915,2498
1916,19344
1917,46106
1918,125
1919,29265
1920,7301
1921,7302
1922,44494
1923,35601
1924,3546
1925,19344
1926,12897
1927,49723,22088
1928,19344
1929,29223
1930,40775
1931,43596
1932,35319
1933,46760
1934,1527,49135
1935,125
1936,120
1937,24076
1938,35319
1939,14408
1940,46760
1941,25712
1942,34525
1943,8956
1944,19344
1945,44102
1946,12580
1947,3546
1948,46760
1949,23420
1950,3021
1951,44538
1952,16247
1953,48153
1954,49723
1955,39987
1956,33307
1957,29223
1958,33769
1959,24076
1960,39987
1961,46760
1962,24073,18861
1963,36734
1964,33998
1965,49135
1966,48171
1967,1822,4465
1968,18165
1969,5444
1970,5444
1971,4465,5445
1972,5445
1973,39987
1974,5445
1975,36457
1976,8106
1977,24076
1978,24076
1979,24076
1980,37476,18165
1981,44092
1982,48121
1983,33829
1984,24076
1985,24076
1986,24076
1987,24076
1988,18165
1989,24076
1990,38204
1991,24076
1992,14044
1993,23888
1994,39424
1995,46760
1996,17108
1997,30958
1998,49013
1999,37270,17761
2000,24060
2001,49723,44102
2002,39987
2003,18165
2004,37171
2005,19122
2006,29986
2007,24076
2008,8565
2009,25712
2010,48153
2011,49723
2012,22088
2013,18165
2014,18165
2015,19182
2016,49135
2017,48171
2018,18165
2019,7857
2020,24076
2021,37476,46760
2022,8565
2023,18165
2024,18165
2025,4780
2026,40207
2027,19122
2028,13862
2029,39725
2030,17610
2031,18165
2032,44102
2033,49723
2034,11284,42380
2035,21893
2036,27736
2037,120
2038,242,7969
2039,44092
2040,35925
2041,47449
2042,44102,25660
2043,39328
2044,37476,18165
2045,6615
2046,402
2047,16670
2048,16247
2049,18165
2050,44090
2051,46782
2052,21225
2053,49007
2054,9280
2055,15144
2056,9278
2057,17182
2058,42117
2059,30666
2060,42117
2061,42117
2062,29223
2063,8652
2064,4450
2065,33307
2066,678
2067,24563
2068,40207
2069,27667
2070,42975
2071,673
2072,38959
2073,11732
2074,42117
2075,43527
2076,40858
2077,16225
2078,20334
2079,17700
2080,34446
2081,22825
2082,28251
2083,27590
2084,26171
2085,48162
2086,42117
2087,30196
2088,26623
2089,33573
2090,25441
2091,47034
2092,35864
2093,37923
2094,37977
2095,38519
2096,39815
2097,49469
2098,7796
2099,104
2100,714
2101,16249
2102,35319
2103,12897
2104,17132
2105,37476,18165
2106,24076
2107,17851
2108,17851
2109,11480
2110,24076
2111,24076
2112,6976
2113,30902
2114,18165
2115,19122,36470
2116,49723
2117,5516
2118,24076
2119,24076
2120,24076
2121,24076
2122,24076
2123,24076
2124,24076
2125,18861
2126,24076
2127,42117
2128,18165
2129,39516
2130,24076
2131,8114
2132,24240
2133,19450
2134,49723
2135,24076
2136,24076
2137,24076
2138,14105
2139,24563
2140,26363
2141,47034
2142,16269
2143,25187
2144,18479
2145,23871
2146,37830
2147,27504
2148,44358
2149,20971
2150,42117
2151,24076
2152,35806
2153,24076
2154,24076
2155,24076
2156,24076
2157,24076
2158,24076
2159,46086
2160,29385
2161,33649
2162,24076
2163,9093
2164,36038
2165,41242
2166,18165
2167,46081
2168,46760
2169,25660
2170,49723,44102
2171,21619
2172,10092
2173,30993,37171
2174,34872,44102
2175,24076
2176,34655
2177,39987
2178,18165
2179,44102
2180,49514
2181,22920
2182,10656
2183,43193
2184,19344
2185,46184
2186,48305
2187,17279
2188,37476,18165
2189,18165
2190,18165
2191,24076
2192,24076
2193,24076
2194,37270
2195,38257
2196,25660
2197,23420
2198,34419
2199,44014
2200,18165
2201,24076
2202,24076
2203,24076
2204,8477
2205,25660
2206,12808
2207,37270
2208,25660
2209,36362
2210,44102
2211,49723,28326
2212,12335
2213,37424
2214,37424
2215,37424
2216,3014,38669
2217,18165
2218,8092
2219,44811
2220,24076
2221,47298
2222,39987
2223,25678
2224,24076
2225,46760
2226,8092
2227,37270
2228,41547
2229,11480
2230,11480
2231,11480
2232,11480
2233,11480
2234,11480
2235,44102,25660
2236,24076
2237,24076
2238,14746
2239,3493,29770
2240,39987
2241,22055
2242,9194
2243,44090
2244,38972
2245,25712
2246,24076
2247,18863
2248,18705
2249,4450
2250,4691,523
2251,13123
2252,34346
2253,11110
2254,5987
2255,4450
2256,49723,24074
2257,39987
2258,42092
2259,402
2260,46760
2261,30069
2262,44287
2263,15461
2264,43176
2265,15250
2266,43299
2267,40858
2268,25712
2269,37171
2270,49723
2271,48305
2272,24076
2273,24076
2274,49723
2275,18165
2276,9280
2277,9278
2278,33763
2279,37476,18165
2280,39107
2281,25712
2282,301
2283,384
2284,39987
2285,39987
2286,21225
2287,45433
2288,41663
2289,18165
2290,30404
2291,43824
2292,18165
2293,11964
2294,7899
2295,44117
2296,39772
2297,19344
2298,46760
2299,46760
2300,39987
2301,44092
2302,47647
2303,30807
2304,37480,18165
2305,46760
2306,33825
2307,44092
2308,19344
2309,9083
2310,22599
2311,16583
2312,24076
2313,33307
2314,37270
2315,12579
2316,19890
2317,34346
2318,34584
2319,34584
2320,19070
2321,39424
2322,32229
2323,36362
2324,37476,33763
2325,49723
2326,18165
2327,46760
2328,44092
2329,24954
2330,36362,32151
2331,18167
2332,25712
2333,45063,9311
2334,2333,43119
2335,14115
2336,36362
2337,39987
2338,125
2339,125
2340,120
2341,8114
2342,22088
2343,49935
2344,2281
2345,39987
2346,384
2347,301
2348,27420
2349,45909
2350,45909
2351,242
2352,49723
2353,32376
2354,5087
2355,35319
2356,30069
2357,18165
2358,18165
2359,8477
2360,40586
2361,31664
2362,7222
2363,19452
2364,33825
2365,44481
2366,29489
2367,24102
2368,8092
2369,11284
2370,49723
2371,28802,36353
2372,27254
2373,47647
2374,46760
2375,39987
2376,33763
2377,31404
2378,12912
2379,19122
2380,35319
2381,24074
2382,2129
2383,3014
2384,41242
2385,37984
2386,39770
2387,18165
2388,18165
2389,23420
2390,19122,48195
2391,37476,18165
2392,3963
2393,19320
2394,24793
2395,37476,18165
2396,14160
2397,22088,37171
2398,16093,36353
2399,11286
2400,47647
2401,21887
2402,23163
2403,35753
2404,3126
2405,3127
2406,19901
2407,35970,25660
2408,19344
2409,33307
2410,35319
2411,18165
2412,34655
2413,3546
